region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Employment hours: Medium-skilled female	15260.2008597	563.466252756	63863.7486295	1167.2353819	427.434950829	47207.1646057	9281.12941214	70329.1515914	154160.244752	822.282788536	158249.337603	909.478885533	570.930559506	156990.884473	14253.6379072	103055.059493	6650.84312885	924.974940448	78183.8231821	854.715611182	313.124016167	47174.7702269	6024.54911069	91397.6949608	411.515673207	64.1977905306	4587.35618183	9.28692851442	3.53097643609	2373.35718955	506.538832976	2791.58204995	10344.0936594	211.256132091	18352.1298368	578.982854381	224.226070715	16181.8973891	3178.18976583	22805.4858818	26197.9596654	1210.68232977	75318.5015702	1118.24249214	480.815764456	45863.8241648	2741.93325511	41067.7858766
Employment hours: High-skilled male	4347.3939514	442.702143869	34239.7491845	1351.0628479	523.087429392	27593.443828	7916.01644726	71865.7015927	3886.49914177	254.899081421	32379.9594537	443.518832644	339.102586296	33258.2658308	5019.81277803	111520.499427	1348.32823497	917.799151269	30181.0390305	715.003056045	258.017537757	15729.5633707	3897.46469675	79165.4623209	47.5728494267	45.0029290866	1429.7887419	7.77474836963	2.07784519418	1269.33094154	337.69181335	2546.41009343	7272.70914721	231.6243709	10787.7794756	588.156141444	203.407786182	9361.27536678	3791.40126451	24247.935773	1135.76212682	329.221417804	18286.3111975	1661.21836897	829.187568949	11418.185796	1570.37026757	44911.0132582
Employment hours: High-skilled female	1843.22284686	297.656040589	18650.9627885	795.360994721	303.367210236	18764.9030037	4851.39683276	86850.4021257	1242.06403618	86.2075014267	10784.6688797	157.939980505	98.6830213501	14831.4182771	2202.4512658	62985.3692391	690.789495591	371.207241767	13308.0254549	280.469329857	103.563489958	8784.59637757	2338.66472008	76777.681264	30.3277269405	25.6371178257	575.977102163	3.40216746771	1.18498608896	803.233270145	201.517186416	2691.27948138	2567.93109566	65.5599813475	3758.44301508	208.119989117	71.9610189247	4236.4788716	1555.6157709	18937.7508909	331.166601175	102.378307082	5520.47531606	124.205723215	52.215199024	3470.05463918	468.005207014	29803.3357162
Employment: Vulnerable employment	21550.8254912	334.105222283	52659.4999114	706.681030377	256.359030447	24793.2455526	6640.97258094	33536.4292455	232919.512029	1025.42111599	213498.778443	1236.46625385	777.662002849	195708.792973	23603.6999838	143762.647394	9923.9442108	554.03508759	66396.4873221	381.542458703	174.59459633	20489.7701804	4199.93832254	37351.2649193	615.20146484	52.3683149187	4574.63707282	7.3073170838	3.11509461133	1671.12502479	455.705257946	1651.00993492	8033.42249419	180.039410296	15144.4300834	400.643923463	163.816488045	15237.9150777	4380.17031086	26829.752731	43492.2566717	921.236927691	80750.8308103	1670.19244141	815.628858178	43223.0934688	5914.44600783	55972.0503831
Employment hours: Vulnerable employment	81232.3925327	1549.38395829	220040.484249	2875.77196287	1039.23466685	95819.4840236	27009.7490194	123548.682142	958559.480055	4695.20674372	933981.761954	5559.41431883	3506.07117053	925409.862482	109654.320955	666065.551972	40517.0393578	2738.47739511	285608.732161	1672.56444723	777.942287759	90280.0942894	18799.2930732	160356.440065	2119.68189851	221.793766187	19245.6912015	30.8734348898	13.1357832372	6945.1301053	1922.21281851	6687.60508537	36303.5991061	890.79091999	65183.5536734	1710.1062084	713.858708746	68148.4884559	18901.2445691	110665.347561	139458.604924	5699.42773799	335788.731194	6791.25298815	2912.53793535	187298.694253	26016.7756284	251391.956445
CO2 - combustion - air	93460389328.4	75176245207.3	1.39886932446e+12	147061671344	48624620035.9	513516507048	390627796337	895715041484	170811902491	30033227391	2.46136475288e+12	129697327271	96956376286.6	1.03239957342e+12	301364077552	1.09166123371e+12	69755454567.9	91328153297.8	1.82950995091e+12	283646503389	53539029494.7	339410441519	297808227493	971804768030	3457936273.22	4652473205.39	80113242201.9	6274773275.11	2539717839.1	48184710848.4	25336319940	41509722621	13528689001.7	4205739277.81	191676588245	43525148965	3625053944.05	68621543644.5	23332895748.7	87006983372.3	59745939476.9	24779604307.5	944823142426	221436573530	11510162199.7	329053750377	101228896324	478289489041
CH4 - combustion - air	13252184.8467	9752736.40342	239687211.996	21492103.0467	4196414.89186	85894963.1911	33436991.517	199212522.727	42052689.5084	5768090.79084	545211033.946	43882102.7798	29740780.8397	297676967.143	48654307.2818	323164623.296	8777333.90732	17118021.5039	365775127.193	55356094.5472	3091283.12776	66775083.6734	25620210.7641	222236546.859	367932.521983	540835.132885	14269665.2679	980289.982066	123946.601524	5735812.34322	1754033.20604	7474651.77354	4186117.02993	1577231.84721	51404505.934	19880759.463	827104.168371	38662250.0014	6045893.94545	62788252.9393	7760755.63676	4943378.08298	192633935.358	42179292.503	2468940.06092	63947388.4596	9707638.18876	106253571.307
N2O - combustion - air	3134077.70737	1007882.35608	24568163.394	2102110.69075	410830.008591	10080077.8112	8327672.03047	17474112.7635	5015112.3043	582828.692805	36947598.1506	1258283.33298	221948.086759	17367755.1628	6245286.70991	17072994.6606	4616890.60268	1296241.04767	58913914.3329	4502186.06722	1230199.28989	10227078.2216	17433404.5196	29496823.6032	159139.182936	74705.6430378	1802354.89289	34188.8443939	5381.82640903	1284186.10795	1230854.52613	1223137.51346	564727.51889	55147.7932791	4748441.97158	348112.623005	77512.3099576	2265691.73271	740544.652397	2144466.02858	1845479.33393	307023.944282	16022371.0171	1541642.87512	111530.656354	5701397.75621	2982990.26041	7447132.77544
SOx - combustion - air	131366800.733	108847873.647	2802255054.71	117994038.52	34356317.9276	941675088.856	1604243249.26	1858509061.24	395978654.243	92228672.9648	7188215965.7	108369743.616	24575532.8552	2944185615.98	1313494344.6	3035753237.71	63868916.4043	75000998.8306	3336556327.38	348565600.529	70143209.81	519790774.286	523820396.214	1416511759.9	4248389.45981	4612460.71095	172575631.467	1225164.0559	340143.311266	74493100.0892	34219141.4439	64168034.5492	20598645.5329	9322652.88902	460509183.334	75982729.5005	4517007.04086	138540812.675	50043950.5316	186606239.662	79940058.4971	46981223.8889	2321075647.55	551149132.17	20615682.4725	776211117.525	274131898.61	1057110741.84
NOx - combustion - air	661472067.456	163582795.629	4097564118.93	332888295.687	97756315.2039	1767152783.77	3361742739.3	2999852854.32	1046005833.77	74173839.6951	6295081805.89	251201765.619	67226416.2523	3293890709.02	2669923621.33	3133654074.78	593414299.644	209454954.997	5351192235.37	529360506.923	75637663.9268	1022653579.5	1804217906.92	2968629970.76	29896259.4021	9575486.50832	217812265.562	8211181.50166	1399328.28586	135240969.002	128483423.296	132936450.998	95858605.8557	8906543.58635	582710831.887	93572242.7709	17246336.3636	243597206.49	120523706.485	257222837.189	406383326.348	54885792.4264	2464512645.26	381565673.107	22916209.7852	992331582.896	698675165.915	1353121656.22
NH3 - combustion - air	563636669.576	4134679.73479	975769510.607	11496467.0589	3458009.07066	233047485.845	71917952.2751	443599491.055	709235383.492	4705215.90475	1375896018.14	8861664.07605	4700795.1854	536280973.733	72658732.5519	553057284.346	104726968.187	6996386.19874	1054764294.71	6698818.97459	2297946.41167	132675565.113	40480144.137	334851210.659	35740589.495	1500917.88335	153324538.904	229647.438537	94228.7873621	37057385.2237	11320814.7191	39163009.4347	38405774.4779	1058326.98768	316385665.219	2543741.92648	887710.762915	67438663.6186	13878000.1783	64059157.2153	3168310607.62	13794165.5428	2971816065.97	28044526.973	14256383.7245	1155364789.73	110929791.528	5323109738.46
CO - combustion - air	997253790.938	90352741.3473	3144788825.73	359999156.415	64650228.4777	1438905044.86	1324173829.14	2853046919.82	1842637703.56	65298912.4025	4925368852.28	122580540.145	30962742.5986	3895198567.45	1088239740.7	5234731116.74	1795061291.78	173499505.027	7535571159.29	276922177.199	45120428.7364	1367594722.7	2774901140.21	4149329706.28	69118565.0191	6503906.83749	201356540.992	2679612.81675	490516.077911	139145564.597	107078972.372	131583965.393	250803263.63	5633759.96539	537920230.495	38282092.4481	8242336.87085	429962649.234	95745798.1604	561629722.577	452278932.43	47622166.1692	1970889613.09	89469957.2132	10719645.2716	727638034.035	353384082.471	1381001118.75
Benzo(a)pyrene - combustion - air	676245.53695	2709.49849696	617559.6768	6550.48778654	2062.52693699	146754.117172	28158.7026112	234873.957048	1027407.60634	2942.35061316	1001786.86595	4518.91500592	2575.69278362	548086.013437	48725.8927171	532403.674752	757214.531646	6768.79315023	1275665.965	5880.20972151	2650.05877511	197735.258935	31837.6747281	362185.336933	47880.3583695	808.358535497	52871.0064136	108.681668857	40.1593376996	26390.2878313	4471.4461144	26637.9878274	97901.2432778	587.989291909	96199.8494085	2430.06868945	1444.44652016	39451.6766733	6739.21262582	58328.8721997	368886.510912	1794.89218482	438706.8972	3309.08557203	1946.528874	131999.57792	11120.5922737	140003.03411
Benzo(b)fluoranthene - combustion - air	1065852.97392	4194.89675494	964829.5724	10137.5115211	3195.25529768	227898.359476	43110.4981684	355179.348943	1693182.67912	4536.91374683	1563669.37279	6934.14681036	3974.76993184	837393.957849	76409.7725051	788387.367106	1191101.26371	10518.7535034	2001418.22388	9144.72857782	4136.18048716	310185.719176	49477.8671317	554295.660708	77799.4897127	1295.53682235	84333.6531815	173.745661445	64.2380286887	42412.4145907	7154.1871535	42808.3964736	155259.628232	906.944023229	150124.332031	3828.89754705	2277.14050841	58016.2528476	10242.1380038	84910.6324549	609873.517144	2808.57215509	692184.992586	5275.96109973	3160.2537794	209414.322439	17369.2075593	218003.60502
Benzo(k)fluoranthene - combustion - air	727.755293169	161.190928791	27885.4079875	360.796287698	128.056737617	8884.23698148	2382.4653315	43921.7198409	4709.43873199	450.938499376	122382.288346	776.214458128	418.45365877	111995.681894	6582.98790392	154232.606263	389.60678935	372.041721901	37877.2108856	208.840442294	91.7405034402	5814.26848446	1765.16107711	30415.0501803	35.4641190086	28.2914303536	2461.70982192	4.19032103272	1.65938685491	775.557540828	188.18537897	815.142092566	232.74465319	54.2690898252	7177.11798257	95.269188795	29.8198348795	6697.07146317	797.37910965	13662.6009891	680.105111634	209.211604322	36913.5347229	252.132787585	68.9144017984	11458.2482898	1061.1258877	18983.0680494
Indeno(1,2,3-cd)pyrene - combustion - air	645.110552644	136.166988921	22752.066306	323.090827121	111.402292821	7938.85121183	2232.28875778	39178.4713276	3943.51889185	369.621230613	98220.3324557	661.542229764	356.213191853	97389.2467742	5813.44879128	141769.606401	364.268081818	307.553549527	31006.5180132	201.251530142	78.6364742691	5205.28698082	1788.82006329	31487.028762	29.0548906105	22.9263895006	1968.09956466	3.44977859014	1.34569641203	646.237279275	161.757935954	695.825879528	211.853481507	45.1790212722	5934.04334903	88.3780262185	27.0360793371	6743.85766784	763.624728879	13017.3956216	556.973877945	165.890923233	29434.3421801	208.936158968	56.5970616607	9587.50125003	951.491333471	16863.6183137
PCBs - combustion - air	11.5343814204	63.3303527124	435.837443879	13.145302654	7.28489068077	155.408318179	27.1782305446	342.211622261	53.305259036	76.2453681274	1576.05775059	7.92267353928	6.29071982968	686.0671105	56.5562277583	576.050017443	3.96182580632	5.13993198739	385.370495087	2.74868927468	4.42896779258	43.5728733408	9.77093910019	93.5452213602	0.42058844648	0.303405487169	27.7440748378	0.0530751825925	0.0174483918814	8.55253656877	1.89404957953	7.73697632654	1.56949003271	1.46570930961	63.9437559805	0.646574420051	0.645216099633	16.4885887512	3.04245896048	26.8693284393	6.71716621587	17.0765004425	414.923509222	2.36709167571	1.71432600393	90.2682621251	7.38075704141	108.365471329
PCDD_F - combustion - air	0.00736464309905	0.0106200914481	0.262558974612	0.00606983359931	0.00180333274243	0.07320275232	0.0164442216297	0.250815673925	0.0403698975642	0.00799938195182	1.06784647983	0.00660781955898	0.00323238113554	0.711493305979	0.0470339197784	0.837400065277	0.0038687345749	0.003605398942	0.345595584663	0.00650832656758	0.00180150922278	0.043791238371	0.00968467715353	0.134212441121	0.000351770030225	0.000252788447743	0.0218623759593	5.33621437484e-05	1.51344472184e-05	0.00713571650748	0.00154890301997	0.00654658734323	0.0019190929435	0.000467956909119	0.0631285677033	0.00101667173367	0.00026032445581	0.0423490376499	0.00520381302842	0.080432681858	0.00599216729836	0.00264133375967	0.321763697996	0.00393738476937	0.000701301138164	0.0873372244519	0.00703771641067	0.122907301889
HCB - combustion - air	0.14984311946	0.232490142076	2.24199719543	0.208734741323	0.032409073478	0.798250853268	0.138942744231	1.62578185114	0.496455757832	0.201631523857	6.15865493592	0.0648569457466	0.0213667203828	3.25002411924	0.235040952115	2.37677812761	0.122341724018	0.0261732026539	2.88086326444	0.105814299041	0.021694904843	0.366670177829	0.0740072164674	0.922037095546	0.00579962027454	0.00152608733725	0.135056563895	0.000867132381313	8.64050568022e-05	0.0451794477829	0.00955369859296	0.0407197144445	0.0249991836186	0.00675861120869	0.441261604399	0.00676049914675	0.00365382939427	0.335197628221	0.0345508667868	0.367733652441	0.0640563629474	0.0473480982519	1.78085204417	0.0115219580036	0.0067283326443	0.406283993773	0.0318793316204	0.438602418258
NMVOC - combustion - air	117738675.153	9311530.14476	482387836.822	29970207.4416	5768145.92153	179308140.035	171465274.049	399113615.41	203151401.294	17007548.4886	951738003.073	21601237.2756	4808290.39906	632705173.524	207346630.26	687365796.192	163521651.744	39033488.102	1250550759.28	54185686.1965	9907086.62503	216857489.104	241199488.051	576149235.592	6324947.56607	969528.103596	32060589.2572	321062.479484	68640.364257	22332424.8123	15373834.9169	19543698.8544	23623230.4683	1055163.33186	89539352.2957	7938858.82846	1269978.9234	92989023.9728	13130286.8731	98602105.5109	81172041.019	12506976.8421	361251952.976	16953422.517	2144858.80518	148258244.777	65083313.1542	309404842.331
PM10 - combustion - air	54366151.4599	22022564.3638	366581792.159	19137648.2803	6436385.33839	150534550.964	228125773.225	363559785.174	109954232.903	13204904.3011	863810657.003	12826244.2509	3609250.77999	620361276.577	201651139.938	599870045.553	49003588.3902	7705634.39443	410698533.913	17570804.4769	3977464.09066	69158741.8394	84060223.266	195866447.216	3105035.28052	415595.396699	21564288.3103	72866.5459857	22586.6841692	10755333.8603	6336248.28851	9569384.25512	8511662.62225	631292.590198	59308181.8275	3390315.66706	887281.880478	43799130.8752	8692808.13739	65742677.4155	33383298.4396	4756750.18802	285887228.256	12875150.3074	1297236.89376	96289099.676	41872364.4348	132527392.877
