region		Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector		food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
region	sector																																																
Europe	food	54883.004399	1676.6803687	233339.63655	739.143606592	124.17552978	13985.7474367	1183.64409631	15448.9027287	248.177990645	70.5372363153	4347.58311943	0.229756507727	0.107546717753	276.648843751	75.5129652692	94.015872815	179.046952405	1.50926125584	929.413344941	0.378316550865	0.0875890234485	58.6178325254	0.575420220133	61.4738823099	4.16954697705	0.831687846897	9.74534595321	0.0168275301242	4.78403172475e-09	2.59698980095	0.245792922542	9.5014057582	1026.98259935	67.833816998	1940.40661493	97.1051965976	65.9665975204	98.9654409253	37.3147199162	530.660846193	1128.25425308	43.2830473645	8896.08726029	41.2668776024	52.7232610098	314.486190561	21.6644583629	972.300677067
Europe	mining	823.207711899	31990.8233739	217494.76069	10799.8576526	11239.0936419	26149.8759026	2767.14354955	11064.5099948	12.3063955681	521.473247859	21167.3111715	360.741339794	17.2769131566	500.424298998	15.4929578246	291.985486549	5.90091364858	1439.75974217	9261.60989683	147.006515519	51.1218123578	42.9697327623	31.7891496681	74.0969093437	0.0350172375519	2.72983072782	166.783689326	0.0220483940956	0.0026541353241	0.181493914817	0.000687261898407	1.7434445586	5.05346698008	45.2507609886	288.329695415	4.47871487022	2.91799638227	5.00976374226	0.809023668527	32.1076877022	6.02593561007	118.186252791	3097.19849105	7.66817100116	4.794344564	99.7982699839	3.67846531301	181.760569835
Europe	manufactoring	91086.1764593	31729.5968382	2212394.77764	35459.6357622	15182.5272104	617879.225549	138066.356169	468877.905951	3343.18339519	3789.09500793	155951.942494	1167.29842743	326.266636328	23192.9684981	4486.7773209	20146.7807609	2451.66641623	2844.58807305	94705.2965265	1093.18571966	359.557184482	17260.8467418	7292.57859293	29590.0083965	246.236553189	545.034152948	3051.57276333	41.4792490807	5.62528425094	1809.98623442	614.735335982	2381.12713642	1711.94620891	2303.65145272	12100.3090228	593.118535784	79.0670860261	11924.0790135	4303.83693692	5233.92901101	3079.5983118	4305.16576357	60871.4771006	1409.55411363	194.311389381	34156.7760501	7427.63493268	19938.3774602
Europe	electricity	8056.03134065	7447.59473513	104817.189771	98558.1497382	19958.8085472	36628.7588526	21318.3084672	91969.987969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Europe	gas	1628.13415482	639.539232522	23335.0151658	53699.518802	10259.5530968	5952.67756682	2332.60843277	13251.4573922	4.55929178513e-05	0.0012680523111	0.0101990788524	0.0067760493219	0.00197998976668	0.00142346091303	0.000171867973244	0.00133688384729	2.14030297074e-05	0.00068034051529	0.200863032788	0.00340801299294	0.0149543843195	0.00156170575923	0.000138731193788	0.00132272691427	3.60451210121e-05	0.000970035643142	0.00459957896487	0.0032095945032	0.00104348774075	0.00159090336812	8.03510020366e-05	0.00084283151255	0.000376453441431	0.0138183877874	0.0390340502808	0.00527916341079	0.000179512061285	0.000833023061627	8.26627468007e-05	0.00136281971598	0.0237562047987	0.00983455938429	0.226664747063	0.0146552966858	0.00208531612807	0.0144081914468	0.00327379577626	0.0148532001359
Europe	construction	41430.4190361	16309.603868	484108.266496	28184.4862563	9551.75034035	512123.657983	107886.90572	467031.545063	931.667418235	1671.83485146	13674.8407925	364.820569777	57.837693567	7583.5576817	4992.23260767	15014.221336	2291.55387105	314.547130337	6355.20917723	381.863139926	45.6764520666	2247.71362152	1357.86526372	14250.9262151	29.1331229584	286.935494765	437.567615735	5.7113883266	1.67412594089	433.539948519	188.161702627	914.333282316	334.830898878	435.827462727	2292.15491895	259.710788709	56.0569428959	555.397776492	916.980551778	2568.23606041	928.565271145	598.7748577	4592.04702824	379.82085458	65.5438400956	3781.45475736	1606.58443103	5565.21090618
Europe	transport	12587.6602395	21706.022121	313696.195725	17849.4903151	20442.9542743	180052.72398	534794.16587	348723.647038	4357.81706393	464.223802526	9052.88854414	132.423144897	20.8275771165	5462.1193718	13216.9806851	4517.04900507	303.582743001	443.029894098	5003.30083057	151.870684963	35.1031452735	1604.78132017	8717.40843054	16664.0537843	18.2113653936	201.072850691	292.912056539	7.07173474827	1.7326305832	223.956378184	1009.53375301	1372.53885166	123.251619815	306.351113912	641.160792177	81.4983013175	25.132904259	574.651332864	828.570924712	1359.23727843	233.042779325	319.342340622	2306.07984097	113.906831015	38.6143840678	1497.25634858	2290.03089209	2675.4231204
Europe	other	30714.521242	24850.8867267	628398.949117	37664.9504533	17667.970191	373330.96538	203334.260326	1851959.5201	1315.14726127	1147.44069884	20627.1733036	560.124263733	91.8129916806	12708.354401	4337.4809134	21356.2914769	877.205649293	1681.54580522	15619.557009	403.883729331	74.1241172949	7018.54148545	6094.64575311	78304.4758872	32.2399088646	509.153092841	342.748830125	7.20312179616	5.60941746646	676.967558924	228.801913279	2893.8242915	50.5557997243	304.220122878	1074.97890921	43.6965410203	6.65684532991	1975.6705853	664.344626308	6133.73067872	108.659459387	362.294947162	2556.08362825	72.6731269974	20.1314411011	3189.03506953	1235.63068934	12233.3979602
